Building_ID,APN,APN_canon,Square_Feet,Original_Year_Built,Feature,Surface,Parcel_Acres,Residential_Units,Units_Assigned,COUNTY,JURISDICTION
1,,,585.01,,Building,Hard,,,0,,
2,036-041-006,036-041-006,563.71,,Building,Hard,1890.5614990994893,0.0,0,EL,EL
3,036-290-017,036-290-017,645.71,,Building,Hard,0.9462023242057463,1.0,0,EL,EL
4,036-290-001,036-290-001,927.0,2001,Building,Hard,0.2163503548160066,1.0,1,EL,EL
5,036-290-017,036-290-017,725.43,,Building,Hard,0.9462023242057463,1.0,1,EL,EL
6,036-290-015,036-290-015,830.2,,Building,Hard,0.1973557129262882,1.0,1,EL,EL
7,036-041-004,036-041-004,720.87,,Building,Hard,74.752758782536,0.0,0,EL,EL
8,036-041-004,036-041-004,1010.13,,Building,Hard,74.752758782536,0.0,0,EL,EL
9,036-041-004,036-041-004,788.06,,Building,Hard,74.752758782536,0.0,0,EL,EL
10,036-041-004,036-041-004,658.24,,Building,Hard,74.752758782536,0.0,0,EL,EL
11,036-041-004,036-041-004,545.49,,Building,Hard,74.752758782536,0.0,0,EL,EL
12,036-041-004,036-041-004,466.91,,Building,Hard,74.752758782536,0.0,0,EL,EL
13,036-280-004,036-280-004,507.91,2000,Building,Hard,0.2294865038975531,0.0,0,EL,EL
14,036-280-005,036-280-005,491.97,1950,Building,Hard,0.2219489872958717,0.0,0,EL,EL
15,036-280-006,036-280-006,739.09,2000,Building,Hard,0.2249550652988266,0.0,0,EL,EL
16,036-280-007,036-280-007,657.1,2000,Building,Hard,0.2241284973921108,0.0,0,EL,EL
17,036-041-004,036-041-004,663.93,,Building,Hard,74.752758782536,0.0,0,EL,EL
18,036-370-026,036-370-026,1179.81,1961,Building,Hard,0.8540658013610455,1.0,0,EL,EL
19,036-481-008,036-481-008,1590.93,1974,Building,Hard,0.7068399769927406,1.0,1,EL,EL
20,036-481-008,036-481-008,708.34,1974,Building,Hard,0.7068399769927406,1.0,0,EL,EL
21,036-370-010,036-370-010,4295.62,1962,Building,Hard,1.629955100424083,1.0,1,EL,EL
22,037-020-009,037-020-009,4641.93,,Building,Hard,167.7579906626958,0.0,0,EL,EL
23,036-370-026,036-370-026,1721.89,1961,Building,Hard,0.8540658013610455,1.0,1,EL,EL
24,036-481-005,036-481-005,2167.17,1976,Building,Hard,0.8641210601537954,1.0,1,EL,EL
25,037-020-009,037-020-009,1135.52,,Building,Hard,167.7579906626958,0.0,0,EL,EL
26,036-481-004,036-481-004,1341.53,1981,Building,Hard,0.6874410434262678,1.0,1,EL,EL
27,036-370-027,036-370-027,1010.15,1973,Building,Hard,0.8821967163444635,1.0,1,EL,EL
28,036-370-012,036-370-012,2857.29,1975,Building,Hard,2.062917716473136,1.0,1,EL,EL
29,036-370-024,036-370-024,1649.01,1971,Building,Hard,0.5238133682613724,1.0,1,EL,EL
30,036-370-035,036-370-035,529.16,,Building,Hard,1.4713672756187797,0.0,0,EL,EL
31,036-370-035,036-370-035,1331.02,,Building,Hard,1.4713672756187797,0.0,0,EL,EL
32,036-481-014,036-481-014,791.48,1972,Building,Hard,0.2781463570722643,1.0,1,EL,EL
33,036-370-035,036-370-035,3554.61,,Building,Hard,1.4713672756187797,0.0,0,EL,EL
34,036-370-025,036-370-025,3121.5,1964,Building,Hard,0.523876003845474,1.0,1,EL,EL
35,036-491-001,036-491-001,1564.73,1978,Building,Hard,0.9156805084475104,1.0,0,EL,EL
36,036-370-035,036-370-035,5166.73,,Building,Hard,1.4713672756187797,0.0,0,EL,EL
37,036-451-012,036-451-012,692.4,1976,Building,Hard,1.5137333281403684,1.0,0,EL,EL
38,036-370-035,036-370-035,3356.2,,Building,Hard,1.4713672756187797,0.0,0,EL,EL
39,036-461-013,036-461-013,2814.02,1996,Building,Hard,0.5272557666558871,1.0,1,EL,EL
40,036-451-012,036-451-012,1613.7,1976,Building,Hard,1.5137333281403684,1.0,1,EL,EL
41,036-491-001,036-491-001,2218.42,1978,Building,Hard,0.9156805084475104,1.0,1,EL,EL
42,036-461-012,036-461-012,1848.3,1966,Building,Hard,1.8606916558685969,1.0,1,EL,EL
43,036-461-011,036-461-011,939.4,1968,Building,Hard,1.6840088698093196,1.0,0,EL,EL
44,036-451-011,036-451-011,380.36,1975,Building,Hard,1.6011528659830807,1.0,0,EL,EL
45,036-451-011,036-451-011,942.94,1975,Building,Hard,1.6011528659830807,1.0,0,EL,EL
46,036-451-011,036-451-011,1267.5,1975,Building,Hard,1.6011528659830807,1.0,1,EL,EL
47,036-451-011,036-451-011,387.2,1975,Building,Hard,1.6011528659830807,1.0,0,EL,EL
48,036-461-011,036-461-011,1523.33,1968,Building,Hard,1.6840088698093196,1.0,1,EL,EL
49,036-491-002,036-491-002,2319.77,1976,Building,Hard,0.7044451655903935,1.0,1,EL,EL
50,036-461-010,036-461-010,2301.55,1983,Building,Hard,1.7278135383749191,1.0,1,EL,EL
51,036-451-010,036-451-010,3734.18,1966,Building,Hard,1.7367610147736214,1.0,1,EL,EL
52,036-451-009,036-451-009,1232.2,1963,Building,Hard,1.5971609492376544,1.0,1,EL,EL
53,036-462-003,036-462-003,2356.21,1981,Building,Hard,0.4304431013871393,1.0,1,EL,EL
54,036-451-008,036-451-008,2365.32,1976,Building,Hard,1.4874192132873378,1.0,1,EL,EL
55,036-462-004,036-462-004,3515.53,1993,Building,Hard,0.4815854104935104,1.0,1,EL,EL
56,036-461-007,036-461-007,2957.51,1973,Building,Hard,1.7926889178632446,1.0,1,EL,EL
57,036-451-007,036-451-007,2401.76,1981,Building,Hard,1.4372187142041777,1.0,1,EL,EL
58,036-491-004,036-491-004,3187.55,1980,Building,Hard,1.4082649055157812,1.0,1,EL,EL
59,036-041-003,036-041-003,374.67,,Building,Hard,783.4021332511185,0.0,0,EL,EL
60,036-451-006,036-451-006,3009.89,1980,Building,Hard,1.53948209548805,1.0,1,EL,EL
61,036-462-006,036-462-006,967.99,1968,Building,Hard,0.5542382478917172,1.0,1,EL,EL
62,036-492-001,036-492-001,2767.32,1980,Building,Hard,1.058305831089989,1.0,1,EL,EL
63,036-451-005,036-451-005,2713.81,2018,Building,Hard,1.2512979893407172,1.0,1,EL,EL
64,036-501-006,036-501-006,1742.44,1980,Building,Hard,2.2405965062554243,1.0,0,EL,EL
65,036-461-004,036-461-004,2594.22,1977,Building,Hard,1.640352271546294,1.0,1,EL,EL
66,036-462-008,036-462-008,1458.16,1983,Building,Hard,0.5739834723763553,1.0,0,EL,EL
67,036-462-008,036-462-008,2262.83,1983,Building,Hard,0.5739834723763553,1.0,1,EL,EL
68,036-451-004,036-451-004,3602.08,1968,Building,Hard,1.1670434757139316,1.0,1,EL,EL
69,036-462-009,036-462-009,2169.45,1961,Building,Hard,0.6944975982869065,1.0,1,EL,EL
70,036-462-009,036-462-009,1012.41,1961,Building,Hard,0.6944975982869065,1.0,0,EL,EL
71,036-503-003,036-503-003,4332.06,1977,Building,Hard,0.7716210474888842,1.0,1,EL,EL
72,036-501-006,036-501-006,3413.04,1980,Building,Hard,2.2405965062554243,1.0,1,EL,EL
73,036-501-006,036-501-006,1790.22,1980,Building,Hard,2.2405965062554243,1.0,0,EL,EL
74,036-451-002,036-451-002,1901.82,1982,Building,Hard,1.4646300397959533,1.0,1,EL,EL
75,036-462-010,036-462-010,2165.52,2000,Building,Hard,0.6016627562947892,1.0,1,EL,EL
76,036-461-001,036-461-001,1930.3,1995,Building,Hard,1.5228866951841578,1.0,1,EL,EL
77,036-392-005,036-392-005,3077.08,1994,Building,Hard,0.6044197246617637,1.0,1,EL,EL
78,036-391-001,036-391-001,1285.72,1961,Building,Hard,2.285204182904776,1.0,0,EL,EL
79,036-391-001,036-391-001,4571.21,1961,Building,Hard,2.285204182904776,1.0,1,EL,EL
80,036-503-001,036-503-001,2663.69,1984,Building,Hard,0.946674230445018,1.0,1,EL,EL
81,036-392-004,036-392-004,1900.97,2013,Building,Hard,0.4489556590046987,1.0,1,EL,EL
82,036-401-002,036-401-002,1199.17,2003,Building,Hard,1.797113145830856,1.0,0,EL,EL
83,036-502-001,036-502-001,318.23,1978,Building,Hard,0.6068007319964133,1.0,0,EL,EL
84,036-401-002,036-401-002,2130.73,2003,Building,Hard,1.797113145830856,1.0,1,EL,EL
85,036-391-002,036-391-002,2837.93,1980,Building,Hard,1.7613190103332323,1.0,1,EL,EL
86,036-370-031,036-370-031,439.09,,Building,Hard,31.192785844566018,0.0,0,EL,EL
87,036-391-003,036-391-003,1034.04,1977,Building,Hard,1.5757126210022134,1.0,0,EL,EL
88,036-502-001,036-502-001,3759.07,1978,Building,Hard,0.6068007319964133,1.0,1,EL,EL
89,036-391-003,036-391-003,1362.02,1977,Building,Hard,1.5757126210022134,1.0,1,EL,EL
90,036-392-002,036-392-002,2294.72,1994,Building,Hard,0.35542493684342,1.0,1,EL,EL
91,036-391-004,036-391-004,1787.94,1977,Building,Hard,1.5582550668736848,1.0,1,EL,EL
92,036-270-009,036-270-009,1505.51,2000,Building,Hard,0.223911183524569,1.0,1,EL,EL
93,036-401-005,036-401-005,3198.94,1974,Building,Hard,1.3911007547384813,1.0,1,EL,EL
94,036-270-008,036-270-008,1428.08,2000,Building,Hard,0.2559427436525308,1.0,1,EL,EL
95,036-401-006,036-401-006,1167.49,1967,Building,Hard,1.3888743552392793,1.0,0,EL,EL
96,036-391-005,036-391-005,2525.91,1967,Building,Hard,1.3664906324076789,1.0,1,EL,EL
97,036-401-006,036-401-006,1923.18,1967,Building,Hard,1.3888743552392793,1.0,1,EL,EL
98,036-270-007,036-270-007,553.04,1999,Building,Hard,0.2282366282381459,1.0,1,EL,EL
99,036-512-004,036-512-004,2926.76,1976,Building,Hard,0.9773660853561938,1.0,1,EL,EL
100,036-401-007,036-401-007,3545.14,1981,Building,Hard,1.1915626120622136,1.0,1,EL,EL
101,036-391-006,036-391-006,1825.54,1978,Building,Hard,1.5781696257254605,1.0,1,EL,EL
102,036-401-016,036-401-016,888.28,1976,Building,Hard,0.2989378185048932,1.0,1,EL,EL
103,036-370-029,036-370-029,3964.22,1991,Building,Hard,8.524331143850468,1.0,1,EL,EL
104,036-401-015,036-401-015,2595.36,1974,Building,Hard,0.30185654670483,1.0,1,EL,EL
105,036-270-005,036-270-005,1946.24,2000,Building,Hard,0.2189550344117254,1.0,1,EL,EL
106,036-270-004,036-270-004,711.76,1931,Building,Hard,0.2472824812397743,1.0,1,EL,EL
107,036-401-009,036-401-009,2363.04,1993,Building,Hard,1.1677728244157204,1.0,1,EL,EL
108,036-401-014,036-401-014,2609.03,2009,Building,Hard,0.3381392030899315,1.0,1,EL,EL
109,036-270-003,036-270-003,871.2,1939,Building,Hard,0.2035063730909301,1.0,1,EL,EL
110,036-401-009,036-401-009,947.5,1993,Building,Hard,1.1677728244157204,1.0,0,EL,EL
111,036-391-008,036-391-008,765.29,1980,Building,Hard,0.6390071474651042,1.0,0,EL,EL
112,036-391-008,036-391-008,1138.83,1980,Building,Hard,0.6390071474651042,1.0,1,EL,EL
113,036-401-018,036-401-018,1948.52,1990,Building,Hard,0.3674496740626951,1.0,1,EL,EL
114,036-391-013,036-391-013,1278.9,1976,Building,Hard,0.2869668806279042,1.0,1,EL,EL
115,036-270-002,036-270-002,649.18,2000,Building,Hard,0.2020096337105672,1.0,1,EL,EL
116,036-401-013,036-401-013,1574.98,1961,Building,Hard,0.3756126900620214,1.0,1,EL,EL
117,036-391-009,036-391-009,2262.83,1978,Building,Hard,0.3965925015219841,1.0,1,EL,EL
118,036-270-001,036-270-001,730.59,,Building,Hard,0.1680241487044505,1.0,1,EL,EL
119,036-391-012,036-391-012,2663.7,1984,Building,Hard,0.4181131698126638,1.0,1,EL,EL
120,036-512-001,036-512-001,2447.32,1986,Building,Hard,0.7862955300599278,1.0,1,EL,EL
121,036-401-019,036-401-019,3050.89,1994,Building,Hard,0.341269716498669,1.0,1,EL,EL
122,036-401-011,036-401-011,993.05,1983,Building,Hard,1.5006375820726177,1.0,1,EL,EL
123,036-391-010,036-391-010,1274.34,1977,Building,Hard,0.4085768595307267,1.0,1,EL,EL
124,036-391-011,036-391-011,3039.5,2005,Building,Hard,0.4117577244668702,1.0,1,EL,EL
125,036-474-008,036-474-008,897.39,1973,Building,Hard,0.2593274092816964,1.0,0,EL,EL
126,036-260-005,036-260-005,1023.8,,Building,Hard,0.2433742139527242,1.0,1,EL,EL
127,036-474-006,036-474-006,1824.38,1977,Building,Hard,0.4202666025512462,1.0,1,EL,EL
128,036-474-008,036-474-008,978.24,1973,Building,Hard,0.2593274092816964,1.0,1,EL,EL
129,036-010-003,036-010-003,1047.71,,Building,Hard,748.8739697076182,0.0,0,EL,EL
130,036-474-006,036-474-006,889.42,1977,Building,Hard,0.4202666025512462,1.0,0,EL,EL
131,036-260-004,036-260-004,999.88,,Building,Hard,0.3013552400355627,1.0,1,EL,EL
132,036-475-002,036-475-002,2423.4,1984,Building,Hard,0.3712339332098817,1.0,1,EL,EL
133,036-475-003,036-475-003,1608.01,1983,Building,Hard,0.4333686932643884,1.0,1,EL,EL
134,036-475-011,036-475-011,2782.13,1977,Building,Hard,1.3323426176956952,1.0,1,EL,EL
135,036-010-003,036-010-003,11571.52,,Building,Hard,748.8739697076182,0.0,0,EL,EL
136,036-473-004,036-473-004,2613.32,2012,Building,Hard,0.3092802616965094,1.0,1,EL,EL
137,036-472-005,036-472-005,1892.72,1975,Building,Hard,0.2635024067698241,1.0,1,EL,EL
138,036-474-004,036-474-004,1412.13,1979,Building,Hard,0.2427335489257724,1.0,1,EL,EL
139,036-260-003,036-260-003,1053.41,,Building,Hard,0.346239610703533,1.0,1,EL,EL
140,036-475-011,036-475-011,578.52,1977,Building,Hard,1.3323426176956952,1.0,0,EL,EL
141,036-472-004,036-472-004,2658.0,1990,Building,Hard,0.2684201260102072,1.0,1,EL,EL
142,036-473-003,036-473-003,2113.64,1973,Building,Hard,0.2374392445542411,1.0,1,EL,EL
143,036-471-010,036-471-010,1940.54,1981,Building,Hard,0.3188859626908631,1.0,1,EL,EL
144,036-475-007,036-475-007,2776.44,1979,Building,Hard,1.6858336398220828,1.0,1,EL,EL
145,036-473-005,036-473-005,2078.34,1982,Building,Hard,0.2412044748579468,1.0,1,EL,EL
146,036-260-002,036-260-002,686.93,,Building,Hard,0.2854439083898572,1.0,1,EL,EL
147,036-472-003,036-472-003,1939.41,1995,Building,Hard,0.2296443444536171,1.0,1,EL,EL
148,036-472-007,036-472-007,2262.85,1996,Building,Hard,0.229856834185017,1.0,1,EL,EL
149,036-471-011,036-471-011,2929.04,1968,Building,Hard,0.4629483435350272,1.0,1,EL,EL
150,036-474-011,036-474-011,2273.08,2000,Building,Hard,0.3633909325211342,1.0,1,EL,EL
151,036-260-001,036-260-001,724.04,2000,Building,Hard,0.2977337772848075,1.0,1,EL,EL
152,036-472-002,036-472-002,1782.25,1975,Building,Hard,0.2300258594157559,1.0,1,EL,EL
153,036-473-006,036-473-006,1974.71,1965,Building,Hard,0.2447559725088946,1.0,1,EL,EL
154,036-472-009,036-472-009,1307.89,1993,Building,Hard,0.4600169419203488,1.0,0,EL,EL
155,036-471-001,036-471-001,1039.74,1968,Building,Hard,0.2361645344869282,1.0,1,EL,EL
156,036-542-012,036-542-012,808.56,1974,Building,Hard,0.2574073484703705,1.0,0,EL,EL
157,036-260-006,036-260-006,1861.94,,Building,Hard,0.3388185065751306,1.0,1,EL,EL
158,036-475-010,036-475-010,3019.0,1978,Building,Hard,0.6702964222297207,1.0,1,EL,EL
159,036-471-005,036-471-005,2865.26,2000,Building,Hard,0.2297146066549855,1.0,1,EL,EL
160,036-545-001,036-545-001,695.82,1978,Building,Hard,0.5906215003741149,1.0,0,EL,EL
161,036-472-001,036-472-001,1803.89,1972,Building,Hard,0.2294650830455107,1.0,1,EL,EL
162,036-542-012,036-542-012,2639.78,1974,Building,Hard,0.2574073484703705,1.0,1,EL,EL
163,036-472-009,036-472-009,2030.51,1993,Building,Hard,0.4600169419203488,1.0,1,EL,EL
164,036-544-001,036-544-001,1901.82,1993,Building,Hard,0.2297574828282729,1.0,1,EL,EL
165,036-545-001,036-545-001,1416.69,1978,Building,Hard,0.5906215003741149,1.0,1,EL,EL
166,036-542-002,036-542-002,266.48,1971,Building,Hard,0.2336517799215979,1.0,0,EL,EL
167,036-541-010,036-541-010,1011.27,1974,Building,Hard,0.3735843537030912,1.0,1,EL,EL
168,036-543-001,036-543-001,2174.0,1981,Building,Hard,0.2331598654501917,1.0,1,EL,EL
169,036-542-002,036-542-002,1975.85,1971,Building,Hard,0.2336517799215979,1.0,1,EL,EL
170,036-544-002,036-544-002,2577.14,1990,Building,Hard,0.2378036755956161,1.0,1,EL,EL
171,036-545-011,036-545-011,3752.4,1976,Building,Hard,2.318463839911717,1.0,1,EL,EL
172,036-542-011,036-542-011,2916.51,1973,Building,Hard,0.2453237835729565,1.0,1,EL,EL
173,036-543-009,036-543-009,2694.44,1981,Building,Hard,0.240785372607455,1.0,1,EL,EL
174,036-542-003,036-542-003,2164.89,1999,Building,Hard,0.2340481837609974,1.0,1,EL,EL
175,036-544-003,036-544-003,884.86,1974,Building,Hard,0.2298410026352938,1.0,1,EL,EL
176,036-544-008,036-544-008,811.46,1973,Building,Hard,0.229862706911255,1.0,0,EL,EL
177,036-541-014,036-541-014,3420.91,1992,Building,Hard,0.3999614623251207,1.0,1,EL,EL
178,036-544-008,036-544-008,2176.33,1973,Building,Hard,0.229862706911255,1.0,1,EL,EL
179,036-543-008,036-543-008,1015.63,1976,Building,Hard,0.2298396619218192,1.0,1,EL,EL
180,036-543-003,036-543-003,1042.02,1991,Building,Hard,0.230011200182733,1.0,1,EL,EL
181,036-542-004,036-542-004,1625.09,1973,Building,Hard,0.2298414306345966,1.0,1,EL,EL
182,036-544-014,036-544-014,2829.96,1993,Building,Hard,0.3878159000822331,1.0,1,EL,EL
183,,,790.34,,Building,Hard,,,0,,
184,036-542-009,036-542-009,1769.72,1975,Building,Hard,0.2298405406731495,1.0,1,EL,EL
185,036-544-007,036-544-007,2128.45,1978,Building,Hard,0.2296217311179288,1.0,1,EL,EL
186,036-542-005,036-542-005,1188.92,1969,Building,Hard,0.229951017994609,1.0,1,EL,EL
187,036-541-015,036-541-015,3120.63,1968,Building,Hard,0.4619233652624074,1.0,1,EL,EL
188,036-543-004,036-543-004,3094.16,1972,Building,Hard,0.2298406928163681,1.0,1,EL,EL
189,036-543-007,036-543-007,2051.01,1965,Building,Hard,0.2298406928163681,1.0,1,EL,EL
190,036-542-008,036-542-008,3009.03,1970,Building,Hard,0.2300107549642683,1.0,1,EL,EL
191,036-543-005,036-543-005,1430.35,1993,Building,Hard,0.2419541729919161,1.0,1,EL,EL
192,036-544-013,036-544-013,1395.05,1978,Building,Hard,0.3259966324017848,1.0,1,EL,EL
193,,,6924.01,,Building,Hard,,,0,,
194,036-541-006,036-541-006,2199.06,2003,Building,Hard,0.3513097183304233,1.0,1,EL,EL
195,036-543-006,036-543-006,2137.56,1977,Building,Hard,0.231836781527645,1.0,1,EL,EL
196,,,376.95,,Building,Hard,,,0,,
197,036-545-005,036-545-005,3563.36,1980,Building,Hard,0.7349350347108875,1.0,1,EL,EL
198,,,957.74,,Building,Hard,,,0,,
199,036-542-006,036-542-006,1882.21,1973,Building,Hard,0.2433375339863403,1.0,1,EL,EL
200,036-542-007,036-542-007,1406.44,1978,Building,Hard,0.2329058362581859,1.0,1,EL,EL
201,036-541-008,036-541-008,2205.89,1988,Building,Hard,0.2620321616286329,1.0,1,EL,EL
202,,,3830.98,,Building,Hard,,,0,,
203,036-545-006,036-545-006,4169.21,1976,Building,Hard,0.9884107608635464,1.0,1,EL,EL
204,036-546-001,036-546-001,2064.67,2000,Building,Hard,0.2462338261062096,1.0,1,EL,EL
205,036-547-006,036-547-006,2492.86,1973,Building,Hard,0.2265187251566583,1.0,1,EL,EL
206,036-547-001,036-547-001,2623.72,2017,Building,Hard,0.2503653767204848,1.0,1,EL,EL
207,036-545-007,036-545-007,2603.34,1992,Building,Hard,1.0342854742607972,1.0,1,EL,EL
208,036-546-002,036-546-002,1531.71,1965,Building,Hard,0.2409293839505711,1.0,1,EL,EL
209,036-548-005,036-548-005,3190.96,1984,Building,Hard,0.4995836069810648,1.0,1,EL,EL
210,036-546-005,036-546-005,2392.65,1980,Building,Hard,0.2344189740613842,1.0,1,EL,EL
211,036-545-008,036-545-008,481.71,1993,Building,Hard,0.7511246385331398,1.0,0,EL,EL
212,036-547-002,036-547-002,1571.57,1965,Building,Hard,0.2346408610182054,1.0,1,EL,EL
213,036-545-008,036-545-008,2633.46,1993,Building,Hard,0.7511246385331398,1.0,1,EL,EL
214,036-553-011,036-553-011,1843.29,1974,Building,Hard,0.4601717138169655,1.0,1,EL,EL
215,036-548-003,036-548-003,1791.36,1999,Building,Hard,0.2299012552429058,1.0,1,EL,EL
216,036-548-002,036-548-002,1881.46,1969,Building,Hard,0.2275272140773228,1.0,1,EL,EL
217,036-554-002,036-554-002,2706.97,1977,Building,Hard,0.5732610109183268,1.0,1,EL,EL
218,036-546-003,036-546-003,2770.45,2009,Building,Hard,0.2300708433392626,1.0,1,EL,EL
219,036-553-011,036-553-011,1363.13,1974,Building,Hard,0.4601717138169655,1.0,0,EL,EL
220,036-547-003,036-547-003,3364.13,1973,Building,Hard,0.230223405604549,1.0,1,EL,EL
221,036-554-003,036-554-003,3484.82,1977,Building,Hard,0.5907550815011847,1.0,1,EL,EL
222,036-553-001,036-553-001,3070.31,1981,Building,Hard,0.2300708147617949,1.0,1,EL,EL
223,036-551-014,036-551-014,1341.53,1964,Building,Hard,0.22977991854644,1.0,1,EL,EL
224,036-551-001,036-551-001,2017.98,1973,Building,Hard,0.2440915089639672,1.0,1,EL,EL
225,036-552-001,036-552-001,1748.09,1965,Building,Hard,0.2300870020708945,1.0,1,EL,EL
226,036-552-014,036-552-014,2478.28,1996,Building,Hard,0.2289234178303729,1.0,1,EL,EL
227,036-553-002,036-553-002,1474.35,1992,Building,Hard,0.2300712064547168,1.0,1,EL,EL
228,036-554-004,036-554-004,3536.03,1966,Building,Hard,0.6390043857112502,1.0,1,EL,EL
229,036-554-014,036-554-014,1463.38,1977,Building,Hard,2.2177071180560834,1.0,1,EL,EL
230,036-551-002,036-551-002,1095.54,1972,Building,Hard,0.2608952894831947,1.0,1,EL,EL
231,036-553-009,036-553-009,2491.06,1966,Building,Hard,0.23008697302708,1.0,1,EL,EL
232,036-551-013,036-551-013,2087.48,1993,Building,Hard,0.2298965594690439,1.0,1,EL,EL
233,036-554-014,036-554-014,610.41,1977,Building,Hard,2.2177071180560834,1.0,0,EL,EL
234,036-552-002,036-552-002,2077.21,1966,Building,Hard,0.2300862195846912,1.0,1,EL,EL
235,036-551-003,036-551-003,1924.6,1994,Building,Hard,0.277648039046417,1.0,1,EL,EL
236,036-553-008,036-553-008,671.9,1975,Building,Hard,0.2333324580010438,1.0,1,EL,EL
237,036-551-012,036-551-012,1286.86,1987,Building,Hard,0.229195157626212,1.0,1,EL,EL
238,036-553-003,036-553-003,1732.14,1972,Building,Hard,0.2374044433804914,1.0,1,EL,EL
239,036-552-003,036-552-003,1945.1,1966,Building,Hard,0.2513965482727963,1.0,1,EL,EL
240,036-552-012,036-552-012,881.44,1979,Building,Hard,0.2404546193825475,1.0,1,EL,EL
241,036-554-006,036-554-006,4658.9,1979,Building,Hard,0.5730531489941619,1.0,1,EL,EL
242,036-551-004,036-551-004,1198.04,1968,Building,Hard,0.2848544715717901,1.0,1,EL,EL
243,036-551-011,036-551-011,2670.53,2003,Building,Hard,0.2293401330580307,1.0,1,EL,EL
244,036-551-005,036-551-005,601.3,1979,Building,Hard,0.2730369497004495,1.0,0,EL,EL
245,036-553-007,036-553-007,1664.95,1975,Building,Hard,0.2679522424504291,1.0,1,EL,EL
246,036-553-004,036-553-004,2580.56,1973,Building,Hard,0.263980947653975,1.0,1,EL,EL
247,036-240-006,036-240-006,1094.4,2000,Building,Hard,0.3474886999814468,1.0,1,EL,EL
248,036-552-004,036-552-004,2033.95,1967,Building,Hard,0.2504276522349861,1.0,1,EL,EL
249,036-551-005,036-551-005,934.97,1979,Building,Hard,0.2730369497004495,1.0,1,EL,EL
250,036-553-006,036-553-006,1208.28,1967,Building,Hard,0.3679503679622992,1.0,1,EL,EL
251,036-551-010,036-551-010,2326.6,1991,Building,Hard,0.2299027860648636,1.0,1,EL,EL
252,036-554-008,036-554-008,1663.81,1977,Building,Hard,0.5707934665922206,1.0,1,EL,EL
253,036-553-005,036-553-005,1641.03,2001,Building,Hard,0.3101766165200231,1.0,1,EL,EL
254,036-552-015,036-552-015,3472.25,1994,Building,Hard,0.4850446057422697,1.0,1,EL,EL
255,036-552-005,036-552-005,2492.54,1995,Building,Hard,0.2501018634523488,1.0,1,EL,EL
256,036-551-009,036-551-009,1980.4,1973,Building,Hard,0.2297795800204271,1.0,1,EL,EL
257,036-551-006,036-551-006,1918.91,1982,Building,Hard,0.2454177097101512,1.0,1,EL,EL
258,036-240-005,036-240-005,513.61,1938,Building,Hard,0.3413267717806048,1.0,1,EL,EL
259,036-552-009,036-552-009,1782.49,1999,Building,Hard,0.2296830299026253,1.0,1,EL,EL
260,036-552-006,036-552-006,714.05,1974,Building,Hard,0.2301592232720841,1.0,0,EL,EL
261,036-563-002,036-563-002,1636.48,1975,Building,Hard,0.4571151396466966,1.0,1,EL,EL
262,036-551-007,036-551-007,484.0,1973,Building,Hard,0.234193578830914,1.0,0,EL,EL
263,036-552-006,036-552-006,1125.16,1974,Building,Hard,0.2301592232720841,1.0,1,EL,EL
264,036-551-008,036-551-008,1935.99,1994,Building,Hard,0.242326252332252,1.0,1,EL,EL
265,036-563-004,036-563-004,1166.15,1985,Building,Hard,0.9365460861656122,1.0,0,EL,EL
266,036-563-005,036-563-005,2049.87,2001,Building,Hard,0.2692625210524454,1.0,1,EL,EL
267,036-563-004,036-563-004,2295.85,1985,Building,Hard,0.9365460861656122,1.0,1,EL,EL
268,036-551-007,036-551-007,1496.41,1973,Building,Hard,0.234193578830914,1.0,1,EL,EL
269,036-552-008,036-552-008,2672.8,1965,Building,Hard,0.2368113688013755,1.0,1,EL,EL
270,036-552-007,036-552-007,1742.39,1974,Building,Hard,0.2370996746728199,1.0,1,EL,EL
271,036-010-003,036-010-003,822.23,,Building,Hard,748.8739697076182,0.0,0,EL,EL
272,036-561-001,036-561-001,1185.51,1971,Building,Hard,0.4020312913015459,1.0,0,EL,EL
273,036-240-003,036-240-003,1779.97,,Building,Hard,0.3426128516025474,1.0,1,EL,EL
274,036-561-001,036-561-001,2028.23,1971,Building,Hard,0.4020312913015459,1.0,1,EL,EL
275,036-561-002,036-561-002,919.03,1977,Building,Hard,0.2805268666383773,1.0,1,EL,EL
276,036-562-001,036-562-001,1500.15,1978,Building,Hard,0.232915036019756,1.0,1,EL,EL
277,036-562-012,036-562-012,2153.5,1971,Building,Hard,0.232326476922781,1.0,1,EL,EL
278,036-563-008,036-563-008,2726.13,2007,Building,Hard,0.9624464502140544,1.0,1,EL,EL
279,036-562-011,036-562-011,595.6,1979,Building,Hard,0.233252200786677,1.0,0,EL,EL
280,036-561-003,036-561-003,2353.93,2001,Building,Hard,0.3533892173194454,1.0,1,EL,EL
281,036-562-011,036-562-011,1051.13,1979,Building,Hard,0.233252200786677,1.0,1,EL,EL
282,036-563-009,036-563-009,2796.93,2008,Building,Hard,0.9190384242695372,1.0,1,EL,EL
283,036-561-004,036-561-004,2295.85,1991,Building,Hard,0.3212465681237718,1.0,1,EL,EL
284,036-240-001,036-240-001,1195.76,1998,Building,Hard,0.161391995594412,1.0,1,EL,EL
285,036-562-010,036-562-010,2076.06,1973,Building,Hard,0.2360905188053072,1.0,1,EL,EL
